Opponent,Results,Score,PlusMinus
Mississippi Valley St.,W, 97_61 ,22.2
Texas Southern,L, 76_74 ,8.3
Incarnate Word,W, 94_83 OT,-3.7
Oregon St.,W, 76_73 ,-3.7
Denver,W, 83_61 ,15.9
Utah Valley,W, 93_88 ,2.5
Nebraska Omaha,W, 82_78 ,1.3
Fresno St.,W, 78_74 ,-0.2
Fresno St.,L, 81_61 ,-6.8
Boise St.,L, 83_60 ,-9.8
Boise St.,L, 90_70 ,-15.4
Air Force,L, 72_69 ,6.3
Air Force,W, 77_58 ,10.4
Nevada,W, 71_64 ,6.6
Nevada,W, 93_88 ,4.2
San Diego St.,L, 87_57 ,-23.9
San Diego St.,L, 98_71 ,-17.3
Colorado St.,L, 74_72 ,0
Colorado St.,L, 68_59 ,-8.5
New Mexico,W, 83_74 OT,0.8
New Mexico,W, 79_67 ,14.6
Utah St.,+16.6, 83_677%,
UNLV,-1, 74_7354%,
