Opponent,Results,Score,PlusMinus
North Florida,W, 80_67 ,8.7
Charleston Southern,W, 60_50 ,8.6
Xavier,L, 99_96 OT,-4.7
USC Upstate,W, 95_78 ,14.9
Morehead St.,W, 71_68 ,-5.4
Transylvania,W, 81_60 ,-
Morehead St.,L, 75_62 ,-6.8
Camp. Harrodsburg,W, 118_54 ,-
High Point,W, 86_67 ,12.3
Eastern Illinois,W, 69_61 ,2.4
Austin Peay,W, 80_75 ,5.7
Jacksonville St.,W, 69_66 OT,-0.6
Tennessee Tech,W, 90_80 ,2.6
Eastern Illinois,W, 93_85 OT,2.5
Tennessee Martin,W, 113_73 ,8
Jacksonville St.,W, 86_82 OT,2.7
Austin Peay,L, 94_79 ,-8.1
Murray St.,L, 76_64 ,-6.1
SIU Edwardsville,W, 78_74 ,5.2
Belmont,L, 92_74 ,-13.8
Tennessee St.,W, 93_73 ,14.2
Tennessee Tech,W, 83_72 ,16.5
Tennessee Martin,W, 89_72 ,1.6
Southeast Missouri St.,L, 94_72 ,-14.3
Southeast Missouri St.,W, 87_65 ,11.4
Belmont,W, 81_67 ,11.5
Tennessee St.,W, 89_84 ,5.2
Austin Peay,-1.1, 79_7854%,
