Opponent,Results,Score,PlusMinus
Merchant Marine,W, 93_32 ,-
Central Connecticut,W, 79_57 ,12.1
Buffalo,W, 78_74 ,1
Florida,L, 76_69 ,3.4
La Salle,W, 63_59 ,-4.2
Colgate,L, 101_57 ,-20.4
Colgate,W, 75_73 ,5.8
Holy Cross,W, 83_68 ,3.8
Holy Cross,L, 70_61 ,1.4
Boston University,W, 79_59 ,8.2
Boston University,W, 76_65 ,3.6
Navy,L, 69_62 ,-6.1
Navy,W, 87_78 OT,4.1
Colgate,L, 84_74 ,-10.4
Colgate,L, 92_83 ,-3.1
Holy Cross,W, 69_65 ,7.9
Holy Cross,L, 67_51 ,-9
Boston University,L, 75_63 ,-11.2
Boston University,W, 57_55 ,11.8
