Opponent,Results,Score,PlusMinus
North Carolina Central,L, 85_78 OT,-0.5
Iowa,L, 103_76 ,-16.8
Arkansas,L, 79_44 ,-17.6
UAB,L, 88_46 ,-18.6
Grambling St.,W, 61_55 ,-0.8
Arkansas Pine Bluff,W, 88_53 ,14.5
Mississippi Valley St.,W, 102_61 ,15.5
Alabama A&M,L, 68_58 ,-3.4
Alabama St.,L, 66_64 ,5.6
Alcorn St.,W, 76_59 ,14.1
Grambling St.,L, 72_69 ,-8.8
Jackson St.,L, 57_53 ,-1.8
Arkansas Pine Bluff,W, 73_71 OT,1
Alabama St.,W, 75_66 ,1.9
Alabama A&M,W, 73_57 ,6.9
Alcorn St.,W, 89_75 ,7.8
Prairie View A&M,+8, 71_6320%,
Texas Southern,+7.3, 75_6724%,
