Opponent,Results,Score,PlusMinus
Greenville,W, 173_95 ,-
Middle Tennessee,L, 78_61 ,-4.8
Illinois St.,W, 76_65 ,6.6
Austin Peay,W, 87_57 ,14.1
Southern Illinois,L, 70_66 ,-4
Transylvania,W, 90_49 ,-
Austin Peay,L, 74_70 ,4
Belmont,L, 68_55 ,-6
Morehead St.,L, 61_56 ,-6.1
Eastern Illinois,L, 74_68 ,5.6
Tennessee Martin,W, 79_57 ,6.9
Jacksonville St.,L, 85_82 ,-1.2
Tennessee Tech,W, 72_63 ,7.5
Tennessee St.,W, 73_53 ,8.2
Belmont,L, 72_71 ,2.8
Southeast Missouri St.,W, 77_60 ,10
Morehead St.,L, 66_56 ,-3.1
Eastern Kentucky,W, 76_64 ,6.1
Southeast Missouri St.,W, 80_60 ,8.9
Tennessee Martin,W, 84_55 ,17.3
SIU Edwardsville,W, 86_57 ,13
Eastern Illinois,L, 68_59 ,-6
SIU Edwardsville,W, 89_62 ,17.8
Jacksonville St.,L, 87_74 ,-7.7
Tennessee Tech,L, 71_61 ,-5.4
