Opponent,Results,Score,PlusMinus
Prairie View A&M,W, 71_66 ,1.6
UNC Greensboro,L, 77_70 ,-1.9
Duquesne,W, 76_66 ,3.9
Winthrop,L, 80_75 ,-5.4
Central Arkansas,W, 86_83 ,2.8
Champion Chris.,W, 78_50 ,-
Missouri St.,L, 85_77 ,-8.5
UT Arlington,W, 102_93 ,8.8
UT Arlington,W, 75_62 ,3.3
Louisiana Lafayette,L, 66_64 ,-1
Louisiana Lafayette,W, 78_76 OT,-1.5
Texas St.,L, 63_59 ,-11
Texas St.,L, 67_56 ,-5
UT Arlington,W, 66_59 ,7.9
UT Arlington,L, 66_61 ,-6.4
Louisiana Monroe,W, 66_62 ,1.9
Louisiana Monroe,W, 65_49 ,3.3
Texas St.,L, 57_47 ,-7.5
Texas St.,L, 77_67 OT,-9.1
Arkansas St.,L, 73_62 ,-12.2
Arkansas St.,L, 67_65 ,-5.9
Louisiana Monroe,L, 78_66 ,-9.6
Louisiana Monroe,L, 68_64 ,0.8
Louisiana Lafayette,L, 66_61 ,-2.2
Louisiana Lafayette,W, 69_59 ,3.6
