Opponent,Results,Score,PlusMinus
California,W, 71_63 ,6.3
Northwest (WA),W, 114_42 ,-
Washington St.,L, 59_55 ,-0.3
Wyoming,L, 76_73 ,3.7
Portland,L, 87_86 OT,0.5
UTSA,W, 73_61 ,-3.1
Portland St.,W, 67_62 ,6.7
California,W, 73_64 ,-3.9
Stanford,L, 81_71 ,-4.3
Arizona,L, 98_64 ,-19.3
Arizona St.,W, 80_79 ,1.8
USC,W, 58_56 ,1.5
Oregon,W, 75_64 ,6.4
USC,L, 75_62 ,-4.1
UCLA,L, 57_52 ,-4.1
Washington,W, 91_71 ,11.7
Washington St.,W, 68_66 ,3
Colorado,L, 78_49 ,-11.4
Arizona,L, 70_61 ,-6
Arizona St.,L, 75_73 ,-7.7
Utah,W, 74_56 ,5.1
Colorado,L, 61_57 ,-3.8
California,W, 59_57 ,-2.2
Stanford,W, 73_62 ,0.9
Utah,W, 75_70 ,0
