Opponent,Results,Score,PlusMinus
North Dakota,W, 81_67 ,8.4
Wright St.,L, 71_47 ,-8.4
Western Illinois,W, 67_57 ,7
Mount St. Joseph,W, 79_64 ,-
Buffalo,L, 90_62 ,-15.3
Bradley,L, 69_68 ,2.2
Northern Illinois,W, 70_58 ,10.2
Ohio,L, 78_61 ,-8.5
Ball St.,W, 81_71 ,-0.9
Bowling Green,W, 96_77 ,10.6
Eastern Michigan,W, 85_63 ,14.8
Toledo,L, 90_81 ,-7.9
Western Michigan,W, 65_56 ,4.7
Kent St.,L, 77_68 ,-1.8
Buffalo,L, 88_64 ,-14.2
Akron,L, 83_76 ,-1.2
Toledo,L, 87_75 ,-10.1
Northern Illinois,W, 69_64 ,3.7
Central Michigan,W, 96_54 ,25.4
Western Michigan,W, 74_66 ,-2.1
Kent St.,L, 64_51 ,-4
Bowling Green,W, 84_79 OT,0.8
Akron,+4.2, 74_6934%,
