Opponent,Results,Score,PlusMinus
Rutgers,L, 86_63 ,-10.7
LIU Brooklyn,L, 75_55 ,0.7
LIU Brooklyn,W, 87_72 ,4.6
Wagner,L, 74_46 ,-12.1
Wagner,W, 86_85 2OT,3.2
Merrimack,L, 97_90 OT,2
Merrimack,W, 68_62 ,-0.5
Central Connecticut,W, 65_48 ,4.5
St. Francis PA,L, 76_58 ,-3.2
St. Francis PA,W, 82_70 ,8.3
Mount St. Mary's,W, 61_58 ,4.6
Mount St. Mary's,L, 76_64 ,-9
Central Connecticut,W, 82_70 ,10.1
St. Francis NY,L, 88_76 ,-5.2
St. Francis NY,W, 88_82 ,2.8
Fairleigh Dickinson,L, 82_69 ,-5.7
Fairleigh Dickinson,W, 70_64 ,1.5
