Opponent,Results,Score,PlusMinus
Syracuse,L, 85_84 ,3.4
New Hampshire,W, 93_85 ,1.9
Rhode Island Col.,W, 138_83 ,-
St. Francis NY,W, 101_82 ,16.8
St. Francis NY,L, 93_91 ,5.2
Stony Brook,W, 81_72 ,3.5
Wagner,W, 74_62 ,7
Wagner,W, 81_75 ,3.4
Massachusetts,W, 93_88 ,6.9
Central Connecticut,W, 93_68 ,16.6
Central Connecticut,W, 76_64 ,8.3
St. Francis PA,L, 89_82 ,-4.1
St. Francis PA,W, 72_63 ,7.7
Fairleigh Dickinson,L, 81_79 ,3
Fairleigh Dickinson,L, 95_84 ,-1.4
Merrimack,W, 60_58 ,6.1
Merrimack,W, 76_60 ,5.8
LIU Brooklyn,W, 87_80 ,9.6
LIU Brooklyn,W, 63_60 ,-1.9
