Opponent,Results,Score,PlusMinus
Wisconsin,L, 77_67 ,-13.6
Marquette,L, 75_50 ,-10.6
Dayton,L, 66_63 ,-9.7
Chicago St.,W, 78_56 ,16.3
Green Bay,W, 93_91 2OT,-1.7
Evansville,L, 68_65 ,-6.3
Western Illinois,W, 92_88 ,9.3
Eastern Kentucky,L, 69_61 ,-2.4
Tennessee Tech,W, 87_81 ,4.2
Murray St.,W, 74_68 ,-5.6
Austin Peay,L, 74_71 ,-5.1
Morehead St.,L, 87_61 ,-11.3
Eastern Kentucky,L, 93_85 OT,-2.5
Belmont,L, 79_66 ,-2.9
Tennessee St.,L, 65_54 ,-5.3
SIU Edwardsville,L, 87_74 ,-5.5
Tennessee Martin,L, 51_41 ,-3.3
Southeast Missouri St.,L, 75_44 ,-12.1
SIU Edwardsville,W, 70_61 ,1.9
Belmont,L, 89_61 ,-12.7
Tennessee St.,W, 86_72 ,13.7
Jacksonville St.,L, 76_64 ,-14.3
Tennessee Tech,L, 80_67 ,-9.8
Murray St.,W, 68_59 ,6
Austin Peay,W, 76_69 ,-0.8
Southeast Missouri St.,L, 94_88 ,1.4
Tennessee Martin,L, 73_68 ,-0.4
