Opponent,Results,Score,PlusMinus
East Carolina,L, 66_57 ,-0.7
Georgia St.,L, 76_65 ,0.1
South Carolina St.,W, 78_40 ,12.4
Appalachian St.,L, 61_57 ,3.7
Davidson,W, 63_52 ,4.6
North Carolina A&T,W, 76_72 ,1.5
George Washington,W, 66_65 ,-2.4
Western Kentucky,L, 67_63 ,3.7
Western Kentucky,W, 75_71 OT,1.5
Belmont Abbey,L, 75_72 OT,-
UAB,L, 61_37 ,-19.4
UAB,W, 70_55 ,5.1
Florida Atlantic,L, 66_53 OT,4.2
Florida Atlantic,W, 74_71 ,3.2
FIU,W, 63_55 OT,0.3
FIU,W, 68_65 ,-3.4
Middle Tennessee,L, 66_65 ,1.9
Middle Tennessee,L, 73_60 ,-8.6
Old Dominion,L, 78_76 OT,-0.5
Old Dominion,L, 64_45 ,-13.3
UTEP,L, 70_47 ,-12.1
UTEP,L, 77_62 ,-8.4
