Opponent,Results,Score,PlusMinus
Sacred Heart,W, 86_63 ,10.7
Fairleigh Dickinson,W, 96_75 ,6.8
Hofstra,W, 70_56 ,11.1
Syracuse,W, 79_69 ,4
Maryland,W, 74_60 ,5.2
Illinois,W, 91_88 ,-1.2
Ohio St.,L, 80_68 ,6
Purdue,W, 81_76 ,3.3
Iowa,L, 77_75 ,1.4
Michigan St.,L, 68_45 ,-7.5
Ohio St.,L, 79_68 ,-9.5
Wisconsin,L, 60_54 ,-3.9
Penn St.,L, 75_67 ,-9.8
Indiana,W, 74_70 ,4.3
Michigan St.,W, 67_37 ,11.1
Northwestern,W, 64_56 ,9.9
Minnesota,W, 76_72 ,0.4
Iowa,L, 79_66 ,-7.6
Northwestern,W, 64_50 ,3.9
Michigan,L, 71_64 ,-7.6
Maryland,L, 68_59 ,-5.8
Indiana,W, 74_63 ,1.4
Nebraska,L, 72_51 ,-13.9
Minnesota,+0.5, 71_7048%,
