Opponent,Results,Score,PlusMinus
Louisiana Lafayette,W, 112_82 ,11.3
Washington,W, 86_52 ,15.7
Illinois,W, 82_69 ,3.1
Stephen F. Austin,W, 83_52 ,10.7
Kansas St.,W, 100_69 ,18.8
Arkansas Pine Bluff,W, 99_42 ,30.3
Central Arkansas,W, 93_56 ,16.8
Alcorn St.,W, 105_76 ,19.2
Iowa St.,W, 76_65 ,3.8
Oklahoma,W, 76_61 ,11.6
TCU,W, 67_49 ,4.2
Texas Tech,W, 68_60 ,3.5
Kansas,W, 77_69 ,10.1
Oklahoma St.,W, 81_66 ,1.2
Kansas St.,W, 107_59 ,25.2
Auburn,W, 84_72 ,7.5
Texas,W, 83_69 ,6.5
Iowa St.,W, 77_72 ,-4.9
Kansas,L, 71_58 ,-4
West Virginia,W, 94_89 OT,2.4
