Opponent,Results,Score,PlusMinus
Alabama,L, 81_57 ,-8.7
Florida Atlantic,W, 60_50 ,3.2
South Alabama,W, 77_73 ,5.6
Mobile,W, 85_66 ,-
FIU,L, 74_70 ,-2.8
Tennessee Tech,W, 73_67 ,6.9
Tennessee Tech,W, 74_50 ,19.9
Carver,W, 104_45 ,-
Tennessee Martin,W, 80_70 ,12.3
Eastern Kentucky,L, 69_66 OT,0.6
Morehead St.,L, 56_55 ,-4.5
Tennessee St.,W, 65_64 ,-4.5
Belmont,L, 98_91 ,2.5
Murray St.,W, 85_82 ,1.2
Austin Peay,W, 76_70 ,-0.9
Morehead St.,L, 85_66 ,-6.9
Eastern Kentucky,L, 86_82 OT,-2.7
Tennessee Martin,W, 82_70 ,6.7
Southeast Missouri St.,W, 66_54 ,2
Eastern Illinois,W, 76_64 ,14.3
SIU Edwardsville,W, 80_60 ,10.1
Belmont,L, 63_59 ,2.5
Tennessee St.,W, 77_76 ,-3.5
Murray St.,W, 87_74 ,7.7
Austin Peay,W, 75_67 ,3
Murray St.,+0.6, 69_6847%,
