Opponent,Results,Score,PlusMinus
Pepperdine,L, 86_72 ,-5.9
San Diego St.,L, 77_58 ,-6.4
Bethesda (CA),W, 135_55 ,-
La Sierra,W, 104_54 ,-
USC,L, 91_56 ,-14.3
Loyola Marymount,L, 51_48 ,0.2
San Diego,W, 85_53 ,15
UC Santa Barbara,W, 75_56 ,9.4
UC Santa Barbara,W, 73_69 ,2.4
UC San Diego,W, 79_65 ,1.1
Cal Poly,W, 68_49 ,10.1
Cal Poly,W, 67_44 ,8.4
Hawaii,W, 53_51 ,2.2
Hawaii,L, 62_61 OT,2.1
Cal St. Bakersfield,W, 70_53 ,5.7
Cal St. Bakersfield,L, 62_57 ,-0.5
UC Riverside,L, 86_65 ,-14.4
UC Riverside,W, 73_67 ,-0.5
Cal St. Fullerton,W, 89_78 ,9.6
Cal St. Fullerton,L, 67_64 ,0.8
UC San Diego,W, 80_55 ,4.9
UC San Diego,W, 75_64 ,-2.5
Long Beach St.,-6.8, 74_6775%,
Long Beach St.,-6.8, 74_6775%,
