Opponent,Results,Score,PlusMinus
Montana St.,L, 91_78 ,-11.5
North Carolina,L, 78_51 ,-3.2
Alabama,L, 86_74 ,-2.6
Davidson,L, 77_73 ,-6.1
Kansas St.,W, 68_58 ,5
Colorado St.,L, 74_71 ,3
Colorado St.,L, 83_80 ,-2
St. Katherine,W, 95_34 ,-
New Mexico,W, 77_54 ,11.9
New Mexico,W, 53_46 ,-2.1
Benedictine Mesa,W, 99_45 ,-
Utah St.,W, 59_56 ,1.7
Utah St.,L, 83_74 ,-5.3
Nevada,L, 89_60 ,-15.4
Nevada,L, 72_62 ,0.2
Air Force,W, 68_58 ,2.7
Air Force,W, 69_64 ,-0.9
Boise St.,L, 78_66 ,-7.9
Boise St.,L, 61_59 ,-2
San Jose St.,W, 76_60 ,5.1
San Jose St.,W, 67_64 ,2.9
Fresno St.,L, 67_64 ,0
Fresno St.,W, 68_67 ,-3.8
San Diego St.,L, 71_62 ,-6.9
