Opponent,Results,Score,PlusMinus
Houston Baptist,W, 69_45 ,16.3
Tulsa,W, 70_65 ,1.6
Liberty,W, 56_52 ,3.9
Northwestern St.,W, 74_68 ,5.6
Oklahoma,L, 82_78 ,0.9
Providence,L, 79_70 ,-7.2
Texas A&M,W, 73_55 ,14.4
Oklahoma St.,W, 77_76 ,1.4
North Dakota St.,W, 89_82 ,3.2
Prairie View A&M,W, 66_61 ,2.6
Kansas St.,W, 67_60 ,8.6
Kansas,L, 93_64 ,-13.8
Baylor,L, 67_49 ,-4.2
Oklahoma,L, 82_46 ,-11.2
Kansas,L, 59_51 ,0.5
Missouri,L, 102_98 OT,1.4
Oklahoma St.,W, 81_78 ,1.9
Iowa St.,W, 79_76 ,-1.5
Texas,L, 70_55 ,-4.9
Kansas St.,L, 62_54 ,0.5
West Virginia,L, 74_66 ,-6
Iowa St.,W, 76_72 ,4.7
Texas Tech,L, 69_49 ,-9.2
