Opponent,Results,Score,PlusMinus
Marshall,L, 70_56 ,-6.3
Morehead St.,L, 69_61 ,-1.8
Memphis,L, 83_54 ,-14.2
Crowley's Ridge,W, 115_49 ,-
Arkansas Pine Bluff,L, 75_74 ,-5.9
Central Baptist,W, 81_69 ,-
Champion Chris.,W, 90_50 ,-
Louisiana Monroe,L, 84_72 ,-9.5
Louisiana Monroe,L, 62_55 ,-3.5
Louisiana Monroe,W, 74_72 ,1.1
Louisiana Monroe,W, 93_72 ,4.4
Louisiana Lafayette,L, 81_68 ,-0.8
Louisiana Lafayette,L, 77_74 ,-11
UT Arlington,W, 83_75 OT,-4.7
UT Arlington,L, 65_64 ,4.2
Louisiana Lafayette,W, 95_87 ,-0.8
Louisiana Lafayette,W, 83_77 ,8.9
Little Rock,W, 73_62 ,12.2
Little Rock,W, 67_65 ,5.9
Texas St.,L, 57_52 ,1.6
UT Arlington,L, 73_71 ,2.7
UT Arlington,L, 64_56 ,-1.6
