Opponent,Results,Score,PlusMinus
Oral Roberts,W, 91_64 ,11.9
Oregon,W, 83_75 ,9.2
Wichita St.,W, 72_62 ,9.2
Liberty,W, 69_60 ,-0.5
Illinois,W, 81_78 ,4
Bradley,W, 54_53 ,0.5
Tennessee,L, 73_53 ,-15.2
Arkansas,W, 81_68 ,4.9
Mississippi St.,L, 78_63 ,2.8
Texas A&M,W, 68_52 ,3.4
South Carolina,W, 81_70 ,10.9
Tennessee,W, 73_64 ,8
Auburn,L, 88_82 ,-4.1
TCU,W, 102_98 OT,-1.4
Kentucky,W, 75_70 ,5.5
Alabama,W, 68_65 ,12.3
Mississippi,L, 80_59 ,-7.1
Arkansas,L, 86_81 OT,1
Georgia,L, 80_70 ,1.2
South Carolina,W, 93_78 ,10.7
Mississippi,L, 60_53 ,-3.6
Florida,W, 72_70 ,1.8
LSU,-2.3, 79_7758%,
