Opponent,Results,Score,PlusMinus
St. Andrews,W, 0_0 ,-
Penn St.,L, 86_65 ,-2.6
Longwood,W, 84_71 ,3
Virginia Tech,L, 64_57 ,-2
Greensboro,W, 100_65 ,-
Hampton,W, 79_64 ,7.1
Camp. Harrodsburg,W, 106_72 ,-
Gardner Webb,L, 88_77 ,-7.3
George Mason,L, 68_66 ,1
Samford,L, 84_71 ,-8.6
Chattanooga,W, 84_79 ,5.4
Wofford,L, 80_78 ,-2.2
The Citadel,W, 110_103 ,3.6
East Tennessee St.,L, 92_81 ,-5.8
Furman,W, 74_73 ,-3.1
Mercer,L, 83_80 ,-3.7
Western Carolina,W, 87_61 ,5.1
UNC Greensboro,L, 76_59 ,-6.9
Wofford,W, 84_80 OT,0.1
Western Carolina,L, 74_72 ,-0.5
Samford,W, 85_56 ,7.8
UNC Greensboro,W, 88_77 ,6.2
The Citadel,L, 75_74 ,-1
