Opponent,Results,Score,PlusMinus
Queens (NC),W, 66_65 ,-
Belmont,L, 77_67 ,-0.8
Howard,W, 84_70 ,6.5
VMI,W, 68_66 ,-1
Towson,W, 70_65 ,4.5
Norfolk St.,L, 68_65 ,3.2
Massachusetts,W, 93_92 2OT,-2.5
Dayton,L, 74_65 ,-3.6
VCU,L, 66_61 ,-2.2
Richmond,L, 77_57 ,-8.7
La Salle,W, 75_42 ,15.6
Rhode Island,L, 80_60 ,-0.3
Saint Joseph's,W, 87_85 2OT,2.2
Saint Joseph's,W, 71_62 ,6.1
St. Bonaventure,L, 84_67 ,-13.2
Dayton,L, 74_65 ,-8.1
Fordham,W, 77_45 ,7.8
VCU,W, 79_76 OT,-2.3
George Washington,W, 63_58 ,-4.8
La Salle,W, 89_54 ,16.4
