Opponent,Results,Score,PlusMinus
Western Michigan,W, 66_62 ,1.7
Villanova,L, 85_66 ,-4.6
Indiana,L, 68_60 ,-2.2
Southern Illinois,L, 76_73 ,-6.1
Providence,W, 70_64 ,2.2
Providence,L, 71_55 ,-12.4
Seton Hall,L, 68_60 ,-2.7
Georgetown,W, 63_55 ,-4.5
Connecticut,L, 72_60 ,-8.4
St. John's,L, 69_57 ,-6.6
Creighton,W, 70_66 OT,-0.7
DePaul,W, 67_53 ,13.6
Connecticut,L, 63_51 ,-9.2
Xavier,L, 68_55 ,-9.7
Marquette,L, 70_67 ,-9.5
DePaul,W, 68_58 ,0.8
St. John's,W, 76_73 OT,-3.8
Georgetown,L, 78_63 ,-13.2
Marquette,L, 73_57 ,-11.5
Xavier,L, 63_51 ,-4
Seton Hall,W, 61_52 ,3.5
Villanova,W, 73_61 ,5.6
