Opponent,Results,Score,PlusMinus
Nevada,L, 62_48 ,-6.3
Nebraska,L, 79_57 ,-10.9
Creighton,L, 69_58 ,-9.2
Kansas,L, 65_61 ,1.9
South Dakota St.,L, 77_75 ,-6.3
South Dakota,W, 74_67 ,-0.8
North Dakota,W, 53_52 ,-3.1
TCU,L, 89_82 ,-3.2
Western Illinois,W, 68_50 ,11.8
Western Illinois,W, 78_67 ,4.4
Nebraska Omaha,W, 71_69 ,5.8
Nebraska Omaha,W, 80_66 ,5.1
North Dakota,W, 62_45 ,10.9
North Dakota,L, 82_78 OT,-0.5
Denver,W, 70_58 ,2.6
Denver,W, 84_58 ,16.3
UMKC,W, 71_67 ,-0.1
UMKC,L, 49_47 ,-4.2
Oral Roberts,W, 61_54 ,7
Oral Roberts,L, 80_74 ,-6
South Dakota St.,L, 68_67 ,-5
South Dakota St.,W, 84_82 ,10.8
South Dakota,L, 80_71 ,-5.3
South Dakota,W, 89_77 ,0.6
UMKC,-2.8, 59_5664%,
