Opponent,Results,Score,PlusMinus
South Dakota St.,W, 79_71 ,4.1
VCU,W, 78_66 ,8.7
Western Kentucky,W, 70_64 ,-0.2
Gonzaga,L, 87_82 ,1
Georgetown,W, 80_71 ,-0.2
North Texas,W, 62_50 ,2.6
Richmond,W, 87_71 ,13.4
Iowa St.,W, 70_65 ,-0.5
Kansas,L, 79_65 ,-6
Northeastern,W, 73_51 ,8.5
Oklahoma,L, 75_71 ,-5.4
Oklahoma St.,W, 87_84 ,-7.4
Texas,L, 72_70 ,2.7
Kansas St.,W, 69_47 ,12.6
Texas Tech,W, 88_87 ,0.2
Florida,L, 85_80 ,0.4
Iowa St.,W, 76_72 ,5.4
Kansas,W, 91_79 ,5.7
Texas Tech,W, 82_71 ,3.9
Oklahoma,L, 91_90 2OT,-0.5
Texas,W, 84_82 ,-6.4
TCU,W, 74_66 ,6
Kansas St.,W, 65_43 ,6.7
Baylor,L, 94_89 OT,-2.4
TCU,-12.9, 79_6689%,
Oklahoma St.,-5.3, 77_7269%,
