Opponent,Results,Score,PlusMinus
Rice,L, 68_53 ,-4.5
Our Lady of the Lake,W, 84_71 ,-
Wyoming,L, 94_83 OT,3.7
Texas St.,L, 72_64 ,-0.2
Texas Tech,L, 79_51 ,-17
McMurry,W, 92_71 ,-
McMurry,W, 81_54 ,-
Northwestern St.,W, 75_67 ,6.8
New Orleans,L, 86_64 ,-12.4
McNeese St.,W, 83_61 ,12.5
Stephen F. Austin,L, 83_65 ,-7.6
Texas A&M Corpus Chris,W, 72_53 ,2.6
Houston Baptist,L, 73_57 ,-6.8
Abilene Christian,L, 75_67 ,-0.6
Lamar,W, 67_58 ,7.6
Texas A&M Corpus Chris,W, 58_53 ,0.1
Northwestern St.,L, 68_67 ,-0.8
Lamar,L, 67_45 ,-11.2
New Orleans,L, 88_72 ,-6.1
Houston Baptist,L, 72_67 ,-0.1
