Opponent,Results,Score,PlusMinus
Morehead St.,W, 82_64 ,8.8
Kentucky,W, 76_64 ,2.1
Wofford,W, 77_72 ,5.7
Northern Iowa,W, 78_68 ,2.2
West Virginia,L, 87_71 ,-13.4
Vanderbilt,W, 78_67 ,13.3
Loyola Chicago,W, 75_73 ,9.3
Hofstra,L, 76_71 ,-2.3
Davidson,W, 80_74 ,2
St. Bonaventure,L, 69_66 ,-1.9
Rhode Island,W, 80_73 ,4.5
George Mason,W, 77_57 ,8.7
La Salle,L, 84_78 ,-0.2
Saint Joseph's,W, 79_56 ,9
St. Mary's MD,W, 90_49 ,-
VCU,L, 68_56 ,-2.8
Duquesne,W, 79_72 ,6.5
Massachusetts,W, 79_65 ,8.5
Saint Louis,L, 72_67 ,-4.8
Saint Joseph's,L, 76_73 ,-5.1
