Opponent,Results,Score,PlusMinus
Bethesda (CA),W, 101_57 ,-
Idaho,W, 77_55 ,5
Idaho,W, 73_57 ,7.5
Saint Mary's,L, 63_45 ,-12.1
Fresno Pacific,W, 85_54 ,-
Idaho St.,L, 57_56 OT,-2
Idaho St.,W, 70_65 ,0.8
Montana,L, 78_66 ,-4.7
Montana,W, 89_83 2OT,-2
Eastern Washington,L, 68_60 ,-6.2
Eastern Washington,L, 94_79 ,0.1
Cal Baptist,L, 83_71 ,-8.4
Cal Baptist,W, 70_69 ,-1.7
Southern Utah,L, 88_69 ,-10.6
Southern Utah,L, 77_57 ,-6.5
Weber St.,L, 82_73 ,-1.5
Weber St.,L, 72_70 ,-0.9
Montana St.,+4.6, 69_6531%,
Montana St.,+4.6, 69_6531%,
