Opponent,Results,Score,PlusMinus
Florida Gulf Coast,L, 98_87 ,-2.3
South Carolina,W, 69_65 ,5
Boise St.,L, 82_64 ,-17.7
Tulsa,W, 84_68 ,14.8
Quincy,W, 86_57 ,-
Charleston Southern,L, 64_62 OT,-0.5
Nevada,L, 98_68 ,-9.4
Tulsa,W, 65_58 ,5
BYU,L, 80_68 ,-15.7
Murray St.,L, 78_72 ,-2.7
Mississippi,W, 101_97 OT,6.9
Illinois Chicago,W, 71_70 ,-0.3
Evansville,W, 72_66 ,-2.5
Indiana St.,W, 84_81 OT,-3
Drake,L, 87_62 ,-11.3
Missouri St.,W, 72_68 ,3.2
Loyola Chicago,L, 68_61 ,-4.2
Southern Illinois,L, 74_70 ,6.3
Bradley,W, 70_57 ,4.7
Indiana St.,L, 84_54 ,-13
Northern Iowa,L, 83_72 ,-15.8
Valparaiso,W, 76_65 ,9.6
Missouri St.,W, 76_60 ,10.2
Evansville,W, 75_71 ,4.6
Southern Illinois,W, 76_68 OT,2.1
Valparaiso,L, 74_58 ,-2
Bradley,L, 70_58 ,-8.8
Northern Iowa,W, 79_75 ,0.8
Drake,W, 89_81 OT,-0.7
Loyola Chicago,L, 68_61 ,-1.2
Indiana St.,W, 77_70 ,4.4
Southern Illinois,W, 76_68 OT,2.4
Loyola Chicago,L, 65_49 ,-9.5
