Opponent,Results,Score,PlusMinus
South Alabama,W, 75_50 ,6.4
Maine,W, 83_44 ,25.5
Boston College,W, 75_64 ,3.9
Northwestern,W, 85_49 ,13.9
Wofford,W, 79_56 ,19.2
Savannah St.,W, 103_69 ,13.9
Seton Hall,L, 89_79 ,-2.8
Nevada,W, 82_76 OT,-4.9
Kennesaw St.,W, 82_53 ,17.6
Rice,W, 73_53 ,2.1
Florida Atlantic,W, 90_54 ,7.7
Abilene Christian,W, 74_47 ,12.1
Baylor,W, 77_53 ,13.8
Kansas,W, 85_73 ,8.6
Kansas St.,W, 74_58 ,13.1
Oklahoma,L, 75_65 ,-3.1
West Virginia,W, 72_71 ,-3.7
Texas,L, 67_58 ,-5
Iowa St.,L, 70_52 ,-7.5
Oklahoma St.,W, 75_70 ,-3.5
South Carolina,W, 70_63 ,2.1
Texas,W, 73_71 OT,3.5
TCU,W, 83_71 ,16.4
Iowa St.,W, 76_58 ,5.3
Kansas St.,W, 66_47 ,3.1
Oklahoma,W, 88_78 ,0.6
Baylor,L, 59_57 ,-1.3
Oklahoma St.,L, 79_71 ,-5.3
Kansas,L, 74_72 ,-4.4
West Virginia,L, 84_74 ,-12.9
TCU,W, 79_75 ,-2.8
Texas,W, 73_69 ,7.6
West Virginia,L, 66_63 ,-0.7
Stephen F. Austin,W, 70_60 ,-2.1
Florida,W, 69_66 ,-0
Purdue,W, 78_65 ,1.7
Villanova,L, 71_59 ,-6.2
