Opponent,Results,Score,PlusMinus
Marist,W, 84_76 OT,6
Monmouth,L, 80_72 ,-3.7
Siena,W, 91_90 OT,0.6
Eastern,W, 95_70 ,-
USC,L, 88_63 ,-13.3
Pittsburgh,L, 80_68 ,-4.2
Princeton,W, 85_76 ,10.5
Virginia,L, 75_54 ,-12.2
Yale,L, 86_77 ,-5.1
Mount St. Mary's,W, 75_60 ,2.7
St. Francis PA,L, 84_70 ,-6.8
Lafayette,W, 79_74 ,-0.2
Navy,L, 78_66 ,0.7
Holy Cross,W, 83_77 ,1.4
Boston University,L, 92_81 ,-13.9
Bucknell,L, 78_65 ,-4.7
American,W, 76_66 ,6.5
Colgate,L, 76_72 ,-13.3
Army,L, 93_81 ,-12.5
Loyola MD,L, 91_88 2OT,6.9
Navy,L, 77_75 ,-3.6
Holy Cross,W, 71_67 ,6.6
Boston University,W, 80_75 ,1.3
Bucknell,W, 92_89 OT,0.4
American,W, 80_78 OT,0.7
Colgate,W, 88_78 ,5.6
Army,W, 84_53 ,10
Loyola MD,W, 80_74 ,3.3
Lafayette,W, 79_64 ,13
Boston University,L, 88_82 ,-7.8
