Opponent,Results,Score,PlusMinus
Austin Peay,W, 73_54 ,7.7
Belmont,L, 69_60 ,-4.1
UNC Asheville,W, 79_76 ,1.4
USC,L, 93_89 OT,1.4
Virginia,L, 68_42 ,-19.5
Seton Hall,L, 72_59 ,-5.1
Radford,W, 74_62 ,1
Kansas St.,L, 84_79 ,-6.6
Middle Tennessee,L, 66_63 ,0.4
Arizona St.,L, 76_64 ,-2.5
Houston Baptist,W, 81_48 ,13.1
Alcorn St.,W, 92_51 ,24.7
Florida,L, 81_74 ,-10.3
Alabama,W, 76_75 ,5.6
South Carolina,L, 71_60 ,-2.6
Tennessee,L, 92_84 ,0.2
Kentucky,L, 74_67 ,-3.6
Mississippi St.,L, 80_62 ,-6.5
LSU,W, 77_71 ,5.9
Tennessee,L, 67_62 ,-8.2
TCU,W, 81_78 ,4
Kentucky,L, 83_81 OT,2.6
Auburn,L, 93_81 ,-11.9
Georgia,W, 81_66 ,8
Arkansas,L, 72_54 ,-6.3
Mississippi St.,W, 81_80 ,2.7
Florida,W, 71_68 ,-3.2
LSU,L, 88_78 ,-6.3
Texas A&M,L, 89_81 ,-11.7
Missouri,L, 74_66 ,-1.4
Mississippi,W, 82_69 ,2.7
Georgia,L, 78_62 ,-15.3
