Opponent,Results,Score,PlusMinus
UC Riverside,L, 74_66 ,-12.8
Cal Poly,W, 85_82 ,8.1
Wofford,W, 79_65 ,4.5
Wichita St.,L, 92_82 ,7.3
VCU,L, 83_69 ,-17.2
Chaminade,L, 96_72 ,-
Cal St. Northridge,W, 83_63 ,16.9
Saint Mary's,L, 74_63 ,-8.9
Central Arkansas,L, 96_69 ,-10.7
San Diego St.,W, 63_62 ,4.9
Cal St. Fullerton,W, 95_89 OT,5.2
Seattle,W, 81_59 ,5.6
Portland St.,L, 106_81 ,-17.4
Stanford,W, 77_74 ,-10
USC,L, 80_62 ,-14.7
UCLA,L, 107_84 ,-15.2
Washington,L, 66_56 ,-4.3
Washington St.,L, 78_53 ,-5.7
Arizona,L, 79_58 ,-7.3
Arizona St.,L, 81_73 ,-7
UCLA,L, 70_57 ,-0.7
USC,L, 77_59 ,-3.8
Oregon,L, 66_53 ,-8.9
Oregon St.,W, 74_70 ,1.5
Colorado,L, 68_64 ,-0.4
Utah,L, 77_43 ,-11.6
Stanford,L, 77_73 ,-1.9
Washington St.,L, 78_76 ,-1.4
Washington,L, 68_51 ,-3
Arizona St.,L, 84_53 ,-10.1
Arizona,L, 66_54 ,-3.9
Stanford,L, 76_58 ,-11.3
