Opponent,Results,Score,PlusMinus
Virginia,L, 60_48 ,-7.6
N.C. Wesleyan,W, 82_48 ,-
Ferrum,W, 95_43 ,-
Delaware,W, 79_66 ,-0.9
Longwood,W, 71_40 ,5.8
Wake Forest,L, 81_75 ,-5.5
Presbyterian,L, 74_72 ,3.4
Liberty,W, 76_75 3OT,-0.7
Elon,W, 75_44 ,13
UNC Wilmington,W, 71_58 ,1.5
North Carolina St.,W, 81_76 ,2
UNC Asheville,L, 67_60 ,5.9
Southeastern (FL),W, 85_67 ,-
Wofford,W, 71_67 ,-1.9
VMI,W, 63_61 ,6.9
East Tennessee St.,L, 68_58 ,-2.2
Western Carolina,W, 66_55 ,4.5
The Citadel,W, 72_58 ,11.4
Mercer,W, 70_66 OT,1.4
Furman,W, 71_61 ,2
Samford,W, 98_82 ,17.7
Chattanooga,L, 87_85 2OT,2.2
VMI,W, 73_51 ,15
Furman,W, 80_67 ,7.5
Western Carolina,W, 65_48 ,7
East Tennessee St.,W, 74_56 ,8.5
The Citadel,W, 82_66 ,5.6
Mercer,L, 77_74 ,-2.2
Wofford,W, 76_66 ,3.4
Chattanooga,W, 72_51 ,10.1
Samford,W, 88_75 ,14.6
The Citadel,W, 72_58 ,3.2
Wofford,W, 56_55 ,0.8
East Tennessee St.,W, 62_47 ,2.8
Gonzaga,L, 68_64 ,-3.4
