Opponent,Results,Score,PlusMinus
Charleston Southern,W, 110_62 ,29.8
UNC Wilmington,W, 108_81 ,11.4
Nevada,L, 81_68 ,-6.7
Appalachian St.,L, 78_62 ,-9.1
Charlotte,W, 85_70 ,8.8
North Carolina,L, 85_75 ,-3.9
VMI,W, 74_51 ,6.4
Virginia,L, 80_60 ,-3.8
New Mexico St.,L, 69_68 ,-2.2
Hawaii,L, 79_71 ,-7.6
Akron,W, 91_78 ,5.2
Richmond,L, 69_58 ,-0.5
Saint Louis,W, 54_51 ,-1.9
George Mason,W, 86_59 ,11.2
George Washington,W, 72_45 ,9.7
Fordham,W, 75_45 ,12.4
St. Bonaventure,W, 83_73 ,4.1
Dayton,L, 65_64 ,-5.1
Richmond,L, 66_63 ,-0.7
La Salle,W, 84_65 ,17.2
George Washington,W, 87_58 ,9.1
Saint Joseph's,W, 91_62 ,16.1
Rhode Island,L, 72_59 ,-10.9
VCU,W, 74_63 ,4.4
Massachusetts,W, 83_78 ,2.1
Fordham,W, 76_52 ,12.7
Duquesne,W, 71_60 ,-0.4
St. Bonaventure,L, 117_113 3OT,-2.3
Rhode Island,W, 63_61 ,-3.4
Saint Louis,W, 78_60 ,14
St. Bonaventure,W, 82_70 ,3.7
Rhode Island,W, 58_57 ,2.7
Kentucky,L, 78_73 ,-4.4
