Opponent,Results,Score,PlusMinus
Webber International,W, 98_89 ,-
FIU,W, 70_64 OT,0.2
South Florida,L, 75_72 ,-6
SIU Edwardsville,L, 80_76 ,-4.3
Ave Maria,W, 87_53 ,-
South Alabama,W, 81_77 OT,0.2
North Dakota St.,L, 94_58 ,-8.2
Green Bay,W, 83_71 ,12.1
Campbell,L, 85_78 ,-7.1
Edward Waters,W, 85_52 ,-
Duquesne,L, 73_59 ,-9.3
Marist,W, 79_76 ,3.2
Fort Wayne,L, 88_84 ,-1.8
UCF,L, 74_55 ,-9.6
Nebraska,L, 71_62 ,-3.4
Florida National,W, 94_88 ,-
Florida Gulf Coast,L, 90_52 ,-19.4
NJIT,W, 80_67 ,1.5
USC Upstate,W, 87_69 ,10.1
Bethune Cookman,L, 74_62 ,-7.6
Kennesaw St.,L, 95_81 ,-7.4
Lipscomb,L, 85_82 ,-2.3
Jacksonville,L, 76_69 ,-3.8
North Florida,L, 73_65 ,-5.8
Jacksonville,L, 68_67 ,-5.3
North Florida,L, 97_91 ,-5.3
USC Upstate,L, 91_79 ,-5.7
NJIT,W, 84_80 ,10
Lipscomb,L, 82_73 ,-2.9
Kennesaw St.,W, 86_74 ,4.2
Florida Gulf Coast,L, 76_60 ,-9.6
Lipscomb,L, 89_73 ,-9.5
