Opponent,Results,Score,PlusMinus
UAB,L, 96_67 ,-11.4
Georgetown,L, 73_57 ,-12.2
North Carolina A&T,L, 90_82 OT,-0.8
Webber International,W, 88_70 ,-
Fairfield,W, 92_84 ,11.5
Wright St.,L, 68_44 ,-13.1
Gardner Webb,W, 106_99 3OT,0.1
Bethune Cookman,L, 77_66 ,-5.9
Eastern Kentucky,L, 70_65 OT,-3.6
Milwaukee,L, 62_52 ,-1.5
Fla. National,W, 89_51 ,-
South Carolina St.,L, 83_74 ,-6.9
Northern Arizona,L, 83_72 ,-10.5
North Carolina St.,L, 116_64 ,-23.3
Middle Ga. St.,W, 81_60 ,-
Michigan,L, 76_51 ,-11.3
Trinity Baptist,W, 105_48 ,-
North Florida,W, 90_86 ,-4.1
Kennesaw St.,W, 65_58 ,-1.9
Lipscomb,W, 87_69 ,12.3
USC Upstate,L, 91_85 ,-0.5
NJIT,W, 63_61 ,3.3
Stetson,W, 76_69 ,3.8
Florida Gulf Coast,L, 68_62 ,-4
Stetson,W, 68_67 ,5.3
Florida Gulf Coast,L, 80_55 ,-10.1
Lipscomb,L, 82_59 ,-12
Kennesaw St.,L, 78_54 ,-13
NJIT,L, 71_69 ,-2.2
USC Upstate,W, 82_70 ,7.3
North Florida,W, 86_81 ,-1.3
Kennesaw St.,W, 87_68 ,8.4
Lipscomb,L, 77_62 ,-12.5
