Opponent,Results,Score,PlusMinus
Buffalo,L, 80_75 ,-1.2
Air Force,L, 93_79 ,-6.8
Youngstown St.,W, 104_84 ,10.8
Tennessee St.,L, 60_52 ,0.4
Texas St.,W, 68_62 ,1
Arkansas Pine Bluff,W, 81_58 ,13.7
Pacific,L, 80_58 ,-13.4
Dartmouth,W, 73_60 ,5.6
St. Bonaventure,L, 73_65 ,-5.2
Evansville,L, 65_58 ,-4.8
Albany,L, 68_65 ,1.4
Elon,W, 67_51 ,9.8
Robert Morris,W, 76_62 ,4.5
Rider,W, 77_76 ,3.1
Iona,W, 85_78 ,0.3
Quinnipiac,W, 82_74 ,7
Siena,L, 65_62 ,-2.6
Saint Peter's,W, 70_58 ,4.1
Monmouth,W, 94_79 ,0.8
Manhattan,W, 68_59 ,3.4
Iona,W, 84_82 ,3.2
Niagara,L, 105_89 ,-9.9
Marist,W, 73_67 ,-1.4
Saint Peter's,W, 73_58 ,9.7
Siena,W, 89_65 ,8.7
Quinnipiac,W, 71_64 ,3.3
Fairfield,W, 81_63 ,4.4
Monmouth,W, 78_60 ,8
Rider,L, 83_82 ,-2.4
Niagara,W, 95_88 ,2.3
Marist,W, 98_74 ,5.9
Quinnipiac,L, 72_69 ,2.6
Jacksonville St.,L, 80_78 OT,-1.6
