Opponent,Results,Score,PlusMinus
Vanderbilt,L, 73_54 ,-7.7
Virginia,L, 93_49 ,-22.8
Oakland City,W, 109_50 ,-
UNC Asheville,L, 82_79 OT,-1.2
Bethel (TN),W, 90_58 ,-
Miami OH,W, 86_61 ,14.7
Oklahoma St.,L, 79_63 ,-12.3
Alabama A&M,W, 67_47 ,10.4
Illinois,L, 64_57 ,0.3
Evansville,L, 78_74 OT,-2.3
Troy,W, 75_73 ,-3.8
Western Kentucky,L, 72_53 ,-4.9
SIU Edwardsville,W, 78_58 ,8.5
Eastern Illinois,W, 70_54 ,3.8
Tennessee Martin,W, 75_69 ,7.7
Southeast Missouri St.,W, 76_71 ,3.2
Tennessee Tech,L, 86_74 ,-4.2
Jacksonville St.,W, 87_67 ,15.6
Tennessee St.,L, 70_56 ,-2.7
Belmont,L, 83_59 ,-5.1
Eastern Kentucky,W, 90_84 ,5.2
Morehead St.,W, 92_76 ,13.4
Tennessee Martin,W, 59_57 ,7.4
Southeast Missouri St.,W, 96_81 ,5.7
Murray St.,L, 84_63 ,-9.3
Eastern Illinois,W, 76_69 ,6.6
Tennessee Tech,L, 86_80 ,-5
Jacksonville St.,W, 60_57 ,6
SIU Edwardsville,W, 86_82 ,-2
Murray St.,L, 73_64 ,1.3
Eastern Illinois,W, 73_66 ,-4.3
Belmont,L, 94_79 ,-11.3
Louisiana Monroe,W, 80_66 ,11.4
Illinois Chicago,L, 83_81 ,4.9
