Opponent,Results,Score,PlusMinus
Elon,W, 97_68 ,17.5
Utah Valley,W, 99_69 ,11
Michigan St.,W, 88_81 ,2.3
Southern,W, 78_61 ,9.1
Furman,W, 92_63 ,11.4
Portland St.,W, 99_81 ,0.4
Texas,W, 85_78 OT,-6.3
Florida,W, 87_84 ,-6.4
Indiana,W, 91_81 ,2
South Dakota,W, 96_80 ,18.1
St. Francis PA,W, 124_67 ,29
Boston College,L, 89_84 ,-1.3
Evansville,W, 104_40 ,27.6
Florida St.,W, 100_93 ,1.5
North Carolina St.,L, 96_85 ,-1.3
Pittsburgh,W, 87_52 ,18.9
Wake Forest,W, 89_71 ,8.6
Miami FL,W, 83_75 ,-1.3
Pittsburgh,W, 81_54 ,16
Wake Forest,W, 84_70 ,9.7
Virginia,L, 65_63 ,-3.7
Notre Dame,W, 88_66 ,8.2
St. John's,L, 81_77 ,0.3
North Carolina,L, 82_78 ,-0.5
Georgia Tech,W, 80_69 ,14.9
Virginia Tech,W, 74_52 ,6.6
Clemson,W, 66_57 ,1.7
Louisville,W, 82_56 ,12.2
Syracuse,W, 60_44 ,7.8
Virginia Tech,L, 64_63 ,5.5
North Carolina,W, 74_64 ,-2
Notre Dame,W, 88_70 ,8.5
North Carolina,L, 74_69 ,-7.5
Iona,W, 89_67 ,12.8
Rhode Island,W, 87_62 ,12.2
Syracuse,W, 69_65 ,2.4
Kansas,L, 85_81 OT,-0.2
