Opponent,Results,Score,PlusMinus
Texas Southern,W, 97_69 ,12.9
Howard,W, 106_69 ,22.1
Utah St.,W, 79_66 ,3.5
Ohio St.,W, 86_59 ,8.9
Florida,L, 111_105 2OT,0.6
Texas,W, 76_71 OT,8.2
Incarnate Word,W, 103_68 ,20.9
Creighton,W, 91_74 ,0.4
Villanova,L, 88_72 ,-8.4
Washington,W, 97_70 ,13.1
North Dakota,W, 89_83 OT,-1.4
IUPUI,W, 101_71 ,11.3
San Diego St.,L, 72_70 ,-4.9
Pacific,W, 81_48 ,8.5
Santa Clara,W, 101_52 ,22
Pepperdine,W, 89_59 ,12.2
Loyola Marymount,W, 85_66 ,11.8
Portland,W, 103_57 ,14.2
San Francisco,W, 75_65 ,7.8
Saint Mary's,L, 74_71 ,2.4
Santa Clara,W, 75_60 ,7.5
Portland,W, 95_79 ,13.1
San Francisco,W, 82_73 ,6.8
San Diego,W, 69_59 ,3.5
BYU,W, 68_60 ,4.2
Pacific,W, 71_61 ,6.4
Saint Mary's,W, 78_65 ,13.7
Loyola Marymount,W, 76_46 ,17.2
Pepperdine,W, 81_67 ,8.1
San Diego,W, 77_72 ,-0.3
BYU,W, 79_65 ,9.7
Loyola Marymount,W, 83_69 ,2.6
San Francisco,W, 88_60 ,17.2
BYU,W, 74_54 ,7.9
UNC Greensboro,W, 68_64 ,3.4
Ohio St.,W, 90_84 ,6
Florida St.,L, 75_60 ,-5.3
