Opponent,Results,Score,PlusMinus
Saint Joseph's,W, 98_87 ,9
Ohio Northern,W, 72_62 ,-
Oakland,W, 87_74 ,7.2
Syracuse,L, 72_64 ,-5.8
Cornell,L, 80_77 ,-7.3
Kansas,L, 96_58 ,-20.9
Texas Southern,W, 71_69 ,-6.2
Detroit,W, 89_86 ,2.5
Marshall,L, 93_87 ,2.8
Wright St.,L, 77_69 ,-1.9
Jackson St.,W, 83_57 ,11.7
Cleveland St.,W, 77_62 ,1.5
Penn,W, 85_72 ,-0.4
Buffalo,L, 104_94 ,-4.3
Akron,W, 67_65 ,4.1
Western Michigan,W, 84_61 ,10.4
Central Michigan,W, 93_82 ,7.3
Ohio,W, 91_57 ,12.1
Kent St.,W, 72_65 ,2.9
Western Michigan,W, 85_81 ,2.3
Bowling Green,W, 101_75 ,12.8
Ball St.,L, 75_63 ,-9.1
Akron,W, 77_56 ,8.7
Northern Illinois,W, 82_77 ,4.6
Miami OH,W, 73_67 ,3.2
Ohio,W, 82_74 ,10.3
Ball St.,L, 99_71 ,-13.2
Eastern Michigan,L, 85_79 ,1.3
Central Michigan,W, 89_76 ,5.8
Northern Illinois,W, 97_67 ,13.5
Eastern Michigan,L, 71_69 ,-2.5
Miami OH,W, 71_69 ,2.3
Eastern Michigan,W, 64_63 ,2
Buffalo,L, 76_66 ,-2.4
