Opponent,Results,Score,PlusMinus
Nebraska Omaha,W, 108_89 ,10.4
Ball St.,W, 108_69 ,21
Arkansas,L, 92_83 ,-3.4
Portland,W, 93_71 ,9.3
Oregon,W, 90_80 ,4.9
North Texas,W, 82_72 ,3.6
UTSA,W, 97_85 ,6
USC,W, 85_83 ,8.8
Wichita St.,W, 91_83 ,8.9
Northwestern St.,W, 105_68 ,15.1
Northwestern,W, 104_78 ,22.4
TCU,W, 90_89 ,-1.8
Oklahoma St.,W, 109_89 ,10.6
West Virginia,L, 89_76 ,-3.3
Texas Tech,W, 75_65 ,3.1
TCU,W, 102_97 OT,2.6
Kansas St.,L, 87_69 ,-8.5
Oklahoma St.,L, 83_81 OT,-5.7
Kansas,W, 85_80 ,-0.8
Alabama,L, 80_73 ,-4.2
Baylor,W, 98_96 ,2.4
Texas,L, 79_74 ,3.1
West Virginia,L, 75_73 ,-4.9
Iowa St.,L, 88_80 ,-6.9
Texas Tech,L, 88_78 ,-0.6
Texas,L, 77_66 ,-5.1
Kansas,L, 104_74 ,-12.7
Kansas St.,W, 86_77 ,7.9
Baylor,L, 87_64 ,-11.6
Iowa St.,W, 81_60 ,7.1
Oklahoma St.,L, 71_60 ,-6.9
Rhode Island,L, 83_78 OT,0.7
