Opponent,Results,Score,PlusMinus
Jacksonville,W, 96_67 ,11.4
Chattanooga,W, 89_47 ,17.2
LeMoyne-Owen,W, 81_57 ,-
Richmond,L, 63_50 ,-10.6
Buffalo,L, 96_91 OT,-2.5
Iowa,L, 95_85 ,-3.7
Mississippi College,W, 90_53 ,-
Memphis,W, 71_56 ,14.3
Troy,W, 90_78 ,2.8
Auburn,L, 85_80 ,-7.4
Alabama A&M,W, 90_58 ,17.8
New Orleans,W, 74_67 ,9.3
Mississippi Valley St.,W, 74_57 ,9.8
Middle Tennessee,L, 63_60 ,-0.1
Florida Atlantic,W, 75_44 ,10.1
FIU,W, 75_64 ,13.8
Southern Miss,W, 86_75 ,13
Louisiana Tech,W, 74_62 ,2.7
Western Kentucky,L, 77_69 ,-0.7
Marshall,L, 86_78 OT,-2.3
UTEP,W, 85_78 ,3.7
UTSA,L, 82_70 ,-11
Charlotte,W, 76_64 ,2.1
Old Dominion,L, 65_60 ,0.6
North Texas,L, 67_60 ,-11.9
Rice,W, 61_56 ,2
Louisiana Tech,L, 73_60 ,-6.2
Southern Miss,W, 87_69 ,1.3
Middle Tennessee,L, 79_54 ,-15.7
Marshall,W, 91_77 ,7.7
Western Kentucky,W, 101_73 ,10.3
Florida Atlantic,W, 83_72 ,10.1
Western Kentucky,L, 98_70 ,-7.8
