Opponent,Results,Score,PlusMinus
Marquette,L, 80_59 ,-16.7
Notre Dame,L, 88_62 ,-9.1
Georgetown,L, 102_68 ,-14.9
North Florida,W, 84_81 ,1.1
York (PA),W, 91_80 ,-
Ohio,L, 96_77 ,-13.4
Morgan St.,L, 69_63 ,-4.2
Loyola MD,W, 80_75 OT,3.1
Pittsburgh,L, 82_78 OT,-5.1
Lehigh,L, 75_60 ,-2.7
Washington College,W, 89_67 ,-
American,W, 59_56 ,-0.1
Coppin St.,W, 66_53 ,9.4
Wagner,L, 76_57 ,-9.7
LIU Brooklyn,L, 71_57 ,-10.1
Bryant,W, 96_80 ,14.8
Central Connecticut,W, 78_51 ,4.2
Sacred Heart,W, 81_75 ,10.9
St. Francis PA,W, 81_80 OT,-1.9
St. Francis NY,L, 81_73 ,1.3
Fairleigh Dickinson,L, 73_72 ,0.4
LIU Brooklyn,W, 86_80 ,3.6
St. Francis NY,W, 86_72 ,10.3
Robert Morris,W, 67_42 ,17.7
St. Francis PA,W, 59_56 ,-2.7
Central Connecticut,W, 71_57 ,1.8
Bryant,L, 79_77 ,-6.8
Fairleigh Dickinson,L, 80_79 ,2
Sacred Heart,W, 74_69 ,3.6
Robert Morris,W, 72_53 ,6.9
Wagner,W, 73_62 ,4.2
Robert Morris,L, 60_56 ,1.4
