Opponent,Results,Score,PlusMinus
California,W, 74_66 ,12.8
Loyola Marymount,L, 76_64 ,-5
Portland St.,L, 94_82 ,-6.4
Western New Mexico,W, 75_57 ,-
Michigan,L, 87_42 ,-20.1
Pacific,L, 57_55 ,-7
Grand Canyon,L, 68_56 ,-9.1
Pepperdine,L, 70_59 ,-9.3
Air Force,W, 67_48 ,8.6
Montana,L, 77_61 ,-13.1
Valparaiso,W, 73_60 ,15.2
UC Merced,W, 91_46 ,-
Utah Valley,L, 90_82 ,-12
Seattle,L, 95_71 ,-19
Cal St. Fullerton,L, 68_65 ,-1.9
UC Santa Barbara,L, 65_57 ,-12.8
UC Davis,L, 75_65 ,2.4
Long Beach St.,L, 75_68 ,-8.6
Cal St. Northridge,L, 66_57 ,-1
UC Irvine,L, 79_40 ,-12
UC Santa Barbara,L, 76_69 ,-7.7
Cal Poly,L, 71_68 ,-1.8
Hawaii,W, 64_60 ,0.2
UC Irvine,L, 62_52 ,-5.3
Cal St. Northridge,W, 69_62 ,0.2
Hawaii,L, 74_69 OT,-1.1
Cal St. Fullerton,W, 69_65 ,-1.5
UC Davis,L, 64_63 ,-5.5
Cal Poly,W, 72_63 ,7.7
Long Beach St.,L, 77_59 ,-12.7
UC Davis,L, 70_66 ,-4.9
