Opponent,Results,Score,PlusMinus
Indiana St.,L, 90_69 ,-17.1
Howard,W, 86_77 ,7.6
Seton Hall,L, 84_68 ,-6.6
South Florida,W, 70_53 ,2.4
Arkansas St.,W, 87_70 ,5.4
Eastern Michigan,W, 87_67 ,5.9
Duke,L, 91_81 ,-2
Michigan,L, 69_55 ,-11.3
Iowa,W, 77_64 ,6.8
Louisville,L, 71_62 ,1.1
Notre Dame,W, 80_77 OT,-4.1
Fort Wayne,L, 92_72 ,-3.4
Tennessee Tech,W, 87_59 ,9
Youngstown St.,W, 79_51 ,9
Wisconsin,L, 71_61 ,-1.5
Minnesota,W, 75_71 ,0.3
Penn St.,W, 74_70 ,5.1
Northwestern,W, 66_46 ,8
Michigan St.,L, 85_57 ,-15.7
Maryland,W, 71_68 ,1.1
Illinois,L, 73_71 ,2.7
Purdue,L, 74_67 ,1.1
Ohio St.,L, 71_56 ,-13.2
Michigan St.,L, 63_60 ,-5.9
Rutgers,W, 65_43 ,12.5
Minnesota,W, 80_56 ,11.1
Illinois,W, 78_68 ,5.2
Iowa,W, 84_82 ,-2.1
Nebraska,L, 66_57 ,-1.8
Ohio St.,L, 80_78 2OT,-2.7
Rutgers,L, 76_69 ,1.7
