Opponent,Results,Score,PlusMinus
Niagara,L, 77_75 ,-4.5
Jackson St.,W, 72_58 ,11.1
Maryland Eastern Shore,W, 96_48 ,16.6
Maryland,W, 63_61 ,-1.7
TCU,L, 89_79 ,-4
Siena,W, 75_55 ,8.3
Buffalo,W, 73_62 ,0.8
Canisius,W, 73_65 ,5.2
Yale,W, 75_67 ,1.4
Vermont,W, 81_79 ,0.9
Northeastern,W, 84_65 ,8.5
Syracuse,W, 60_57 OT,4.5
Massachusetts,W, 98_78 ,9.8
Dayton,L, 82_72 ,-10.6
Saint Joseph's,L, 85_78 ,-6.6
Fordham,W, 77_61 ,5.3
Rhode Island,L, 87_73 ,-6.3
Davidson,L, 83_73 ,-4.1
Saint Joseph's,W, 70_67 ,1.2
George Washington,W, 70_52 ,5.8
George Mason,W, 85_69 ,8.8
Duquesne,W, 84_81 ,0.3
Saint Louis,W, 79_56 ,5.2
Richmond,W, 97_88 ,3.6
La Salle,W, 79_68 ,4.9
Rhode Island,W, 77_74 ,-0.1
Duquesne,W, 73_67 ,1.4
VCU,W, 68_63 ,2.2
Davidson,W, 117_113 3OT,2.3
Saint Louis,W, 64_56 ,5.3
Richmond,W, 83_77 ,4.1
Davidson,L, 82_70 ,-3.7
UCLA,W, 65_58 ,-0.5
Florida,L, 77_62 ,-8.3
