Opponent,Results,Score,PlusMinus
Walla Walla,W, 82_61 ,-
Washington,L, 79_69 ,-4.5
Stanford,W, 67_61 ,3.9
UNLV,L, 91_76 ,-5.2
Georgia St.,L, 68_50 ,-6.9
Eastern Kentucky,W, 83_62 ,12.7
Utah,L, 85_69 ,-16
Seattle,L, 84_65 ,-12.6
San Francisco,L, 81_71 ,-15.5
South Dakota,L, 75_73 ,-5.1
Wyoming,L, 93_88 OT,4.2
Cal St. Northridge,W, 86_58 ,12.3
Providence (MT),W, 94_66 ,-
Northern Colorado,L, 88_75 ,-9.3
North Dakota,W, 77_64 ,6.9
Portland St.,W, 81_74 ,2
Sacramento St.,W, 82_67 ,8.9
Idaho,L, 58_51 ,0.8
Northern Arizona,W, 81_76 ,12.1
Southern Utah,L, 66_62 OT,-1.7
North Dakota,W, 95_71 ,16.2
Northern Colorado,W, 67_65 ,1.1
Sacramento St.,W, 74_54 ,12.6
Portland St.,L, 94_81 ,-9.7
Idaho,L, 66_64 ,0.2
Montana,W, 74_65 ,3
Montana St.,W, 84_79 ,1.3
Weber St.,W, 75_70 ,3.7
Idaho St.,W, 74_69 ,7.6
Southern Utah,W, 74_51 ,17
Northern Arizona,W, 85_68 ,10.1
Portland St.,W, 78_72 ,13.1
Southern Utah,W, 82_70 ,9
Montana,L, 82_65 ,0.3
Utah Valley,L, 87_65 ,-6
