Opponent,Results,Score,PlusMinus
Navy,L, 71_62 ,-5.2
Montana,L, 83_78 OT,-0.5
UC Santa Barbara,W, 70_62 ,-2.6
Penn St.,L, 85_54 ,-18.4
Oklahoma St.,L, 73_67 ,-3.3
Lehigh,W, 80_68 ,4.2
High Point,W, 71_63 ,4.8
Duquesne,W, 76_64 ,7.3
Mount St. Mary's,W, 82_78 OT,5.1
West Virginia,L, 69_60 ,-10.2
McNeese St.,W, 72_51 ,4.4
Delaware St.,W, 74_68 ,13.4
Towson,W, 63_59 ,-3.1
Miami FL,L, 67_53 ,-7.4
Louisville,L, 77_51 ,-11.4
Virginia Tech,L, 81_67 ,-2.9
Duke,L, 87_52 ,-18.9
Georgia Tech,L, 69_54 ,-12.8
Syracuse,L, 59_45 ,-4
Duke,L, 81_54 ,-16
North Carolina St.,L, 72_68 ,4.3
Syracuse,L, 60_55 ,-0.6
Miami FL,L, 69_57 ,-7.7
North Carolina,L, 96_65 ,-7.6
Clemson,L, 72_48 ,-11.8
Louisville,L, 94_60 ,-15.7
Boston College,L, 81_58 ,-1.2
Florida St.,L, 88_75 ,-2.1
Wake Forest,L, 63_57 ,-1
Virginia,L, 66_37 ,-16.3
Notre Dame,L, 73_56 ,-12.3
Notre Dame,L, 67_64 ,-7.9
