Opponent,Results,Score,PlusMinus
Methodist,W, 116_76 ,-
Oklahoma St.,L, 83_65 ,-16.9
College of Charleston,L, 81_72 ,-9.6
Presbyterian,W, 83_74 ,1.6
High Point,W, 70_67 ,5.7
Davidson,L, 85_70 ,-8.8
James Madison,L, 87_82 ,-11.4
Wake Forest,L, 80_57 ,-16.4
Chattanooga,L, 64_50 ,-4.4
East Carolina,W, 69_50 ,4.1
South Florida,L, 78_76 ,2.3
Old Dominion,L, 89_58 ,-16.8
North Texas,W, 70_68 ,3.1
Rice,L, 73_64 ,-3.1
Marshall,L, 91_83 ,-6.2
Western Kentucky,L, 73_63 ,-6.9
Florida Atlantic,L, 75_64 ,-7.1
FIU,L, 79_59 ,-11.9
Old Dominion,L, 88_66 ,-10.4
UAB,L, 76_64 ,-2.1
Middle Tennessee,L, 78_73 ,-5.6
Louisiana Tech,L, 83_65 ,-13.4
Southern Miss,L, 72_54 ,-10.5
UTEP,L, 87_86 ,-5.9
UTSA,L, 97_89 OT,-4.5
Western Kentucky,L, 93_55 ,-9.3
Marshall,L, 103_75 ,-15.9
FIU,L, 89_83 ,-4.4
Florida Atlantic,W, 85_78 ,1.1
