Opponent,Results,Score,PlusMinus
Mississippi,L, 94_76 ,-1.4
Louisiana College,W, 113_58 ,-
Savannah St.,W, 115_82 ,16.2
Iowa,W, 80_71 ,11.2
Wyoming,L, 70_61 ,-6.5
Richmond,W, 82_76 ,-1
McNeese St.,W, 89_78 ,13
Nicholls St.,W, 105_80 ,1
Loyola LA,W, 98_56 ,-
Louisiana Tech,W, 75_71 ,9.3
New Orleans,W, 87_65 ,7.9
Southeastern Louisiana,W, 82_74 ,1.7
Clemson,L, 89_60 ,-10.7
Little Rock,W, 77_63 ,14.7
Arkansas St.,W, 88_78 ,0.4
Appalachian St.,W, 78_45 ,15.8
Coastal Carolina,W, 81_64 ,9.8
Louisiana Monroe,W, 82_48 ,13.9
UT Arlington,W, 77_65 ,-3.3
Texas St.,W, 80_55 ,10.5
South Alabama,W, 76_57 ,9.5
Troy,W, 81_69 ,2.5
Louisiana Monroe,W, 80_59 ,10.1
Georgia St.,L, 106_92 ,-8
Georgia Southern,W, 102_91 ,8.6
Texas St.,W, 73_63 ,7.7
UT Arlington,W, 100_79 ,12.9
Troy,W, 81_76 ,4.8
South Alabama,W, 88_71 ,3.2
Arkansas St.,W, 85_74 ,9.9
Little Rock,L, 72_61 OT,2.2
Texas St.,W, 80_54 ,15
UT Arlington,L, 71_68 ,-1.6
LSU,L, 84_76 ,-4.1
