Opponent,Results,Score,PlusMinus
Hofstra,L, 77_74 ,-1
John Jay,W, 92_43 ,-
Marist,W, 94_73 ,3.1
Columbia,W, 88_78 ,7.5
Niagara,L, 77_71 ,3.5
UMBC,W, 81_70 ,2.9
Marist,W, 82_75 ,8.3
Binghamton,L, 71_66 ,-4.5
Wake Forest,L, 109_80 ,-8
St. Francis NY,W, 76_64 ,9.1
Air Force,W, 79_54 ,12.5
Boston University,L, 90_82 ,-4.2
Loyola MD,W, 86_75 ,1.1
Bucknell,L, 83_66 ,-9.3
American,W, 58_54 ,-1.1
Lafayette,W, 81_71 ,-6.4
Navy,W, 64_62 ,8
Holy Cross,L, 70_66 ,-8.6
Lehigh,W, 93_81 ,12.5
Colgate,L, 81_78 ,3.6
Loyola MD,L, 79_68 ,1.5
Bucknell,L, 83_71 OT,5.5
American,W, 82_70 ,7
Lafayette,L, 81_54 ,-12.9
Navy,L, 68_59 ,-8.3
Holy Cross,L, 70_65 ,-3
Lehigh,L, 84_53 ,-10
Colgate,L, 87_83 ,-4.5
Boston University,L, 61_59 ,-7.8
Loyola MD,L, 82_79 ,1.1
