Opponent,Results,Score,PlusMinus
George Mason,L, 67_65 ,-2.4
NJIT,L, 96_80 ,-18.2
Villanova,L, 104_57 ,-24.3
Princeton,L, 60_46 ,-3.3
Saint Peter's,L, 86_82 ,0
Drexel,L, 68_67 ,2.5
Quinnipiac,W, 79_58 ,4.1
Penn,L, 73_68 ,-4.9
Sacred Heart,L, 62_50 ,-6.9
Susquehanna,W, 82_70 ,-
Cornell,L, 80_71 ,-7.2
Lehigh,L, 79_74 ,0.2
Holy Cross,W, 60_48 ,0.7
Colgate,W, 71_68 ,-3.7
Bucknell,L, 80_75 OT,2
Army,L, 81_71 ,6.4
Loyola MD,L, 83_77 ,-0.6
Navy,L, 75_72 ,-1
American,W, 62_53 ,-3.7
Boston University,L, 75_72 ,3.3
Holy Cross,L, 85_74 ,-8
Colgate,W, 93_83 ,6.4
Bucknell,L, 74_59 ,-6.9
Army,W, 81_54 ,12.9
Loyola MD,W, 84_67 ,1.1
Navy,L, 71_69 ,-0.3
American,W, 90_85 ,0.1
Boston University,L, 81_65 ,-1.5
Lehigh,L, 79_64 ,-13
American,W, 93_86 ,4.8
Colgate,L, 76_54 ,-7.4
