Opponent,Results,Score,PlusMinus
Samford,W, 95_56 ,21.9
Bucknell,W, 101_73 ,13.3
Fresno St.,W, 83_75 ,9.7
Oklahoma,W, 92_83 ,3.4
North Carolina,L, 87_68 ,-6.9
Connecticut,W, 102_67 ,14
Houston,L, 91_65 ,-12.5
Colorado St.,W, 92_66 ,10.7
Minnesota,W, 95_79 ,9.8
Troy,W, 88_63 ,12.7
Oral Roberts,W, 104_69 ,19.5
Cal St. Bakersfield,W, 95_68 ,8.6
Tennessee,W, 95_93 OT,-4.2
Mississippi St.,L, 78_75 ,1.9
Auburn,L, 88_77 ,-11.6
LSU,L, 75_54 ,-14.9
Missouri,W, 65_63 ,5.8
Florida,L, 88_73 ,-10.5
Mississippi,W, 97_93 ,7.3
Georgia,W, 80_77 2OT,-2.8
Oklahoma St.,W, 66_65 ,-4.8
Texas A&M,L, 80_66 ,-6.5
LSU,L, 94_86 ,-5.9
South Carolina,W, 81_65 ,6
Vanderbilt,W, 72_54 ,6.3
Mississippi,W, 75_64 ,2.9
Texas A&M,W, 94_75 ,9.5
Kentucky,L, 87_72 ,-0.4
Alabama,W, 76_73 ,2.9
Auburn,W, 91_82 ,8.9
Missouri,L, 77_67 ,-3.7
South Carolina,W, 69_64 ,5.4
Florida,W, 80_72 ,0.7
Tennessee,L, 84_66 ,-11.2
Butler,L, 79_62 ,-8.4
