Opponent,Results,Score,PlusMinus
West Virginia,W, 88_65 ,1.3
UC Santa Barbara,W, 84_65 ,13.8
Oklahoma St.,W, 72_55 ,8.8
Penn St.,W, 98_87 ,3.6
Pepperdine,W, 81_65 ,8.7
USC,W, 75_59 ,5.6
UT Rio Grande Valley,W, 78_60 ,12.1
Arizona,L, 67_64 ,-0.7
Prairie View A&M,W, 73_53 ,9
Savannah St.,W, 113_66 ,12
Northern Kentucky,W, 64_58 ,3.7
Buffalo,W, 89_73 ,4.2
Alabama,L, 79_57 ,-9.9
Florida,L, 83_66 ,-11.4
LSU,L, 69_68 ,-0.3
Kentucky,L, 74_73 ,0.6
Tennessee,L, 75_62 ,-5.6
Mississippi,W, 71_69 ,2.1
Missouri,W, 60_49 ,4.8
LSU,L, 77_65 ,-10.4
Kansas,L, 79_68 ,-11.5
Arkansas,W, 80_66 ,6.5
South Carolina,W, 83_60 ,16.6
Auburn,W, 81_80 ,4.7
Kentucky,W, 85_74 ,5.1
Missouri,L, 62_58 ,-4
Arkansas,L, 94_75 ,-9.5
Mississippi St.,L, 93_81 ,-5.3
Vanderbilt,W, 89_81 ,11.7
Georgia,W, 61_60 ,2.4
Alabama,W, 68_66 ,2
Alabama,L, 71_70 ,-2.8
Providence,W, 73_69 ,0.4
North Carolina,W, 86_65 ,9.7
Michigan,L, 99_72 ,-18.3
