Opponent,Results,Score,PlusMinus
Belmont,W, 86_82 ,-3.9
Eastern Washington,W, 79_69 ,4.5
Providence,L, 77_70 ,-4.8
Virginia Tech,L, 103_79 ,-19.4
Seattle,W, 89_84 ,3.6
UC Davis,W, 77_70 ,2.5
Kennesaw St.,W, 85_71 ,11.3
Nebraska Omaha,W, 86_73 ,3.5
Kansas,W, 74_65 ,3.3
Gonzaga,L, 97_70 ,-13.1
Loyola Marymount,W, 80_78 ,2
Bethune Cookman,W, 106_55 ,9.2
Montana,W, 66_63 ,4
USC,W, 88_81 ,2.6
UCLA,L, 74_53 ,5.4
Washington St.,W, 70_65 ,-2.7
California,W, 66_56 ,4.3
Stanford,L, 73_64 ,-4.5
Utah,L, 70_62 ,-6.9
Colorado,W, 72_62 ,4.1
Washington St.,W, 80_62 ,7.7
Arizona St.,W, 68_64 ,4.4
Arizona,W, 78_75 ,4.4
Oregon,L, 65_40 ,-7.2
Oregon St.,L, 97_94 2OT,3
Utah,L, 70_58 ,-1.3
Colorado,W, 82_59 ,7.2
Stanford,L, 94_78 ,-14.4
California,W, 68_51 ,3
Oregon St.,W, 79_77 ,3.5
Oregon,L, 72_64 ,-8.3
Oregon St.,L, 69_66 OT,1.4
Boise St.,W, 77_74 ,7.5
Saint Mary's,L, 85_81 ,-7.9
