Opponent,Results,Score,PlusMinus
Michigan St.,L, 98_66 ,-18.1
Michigan,L, 86_66 ,-1.7
VCU,L, 95_85 ,-3.9
Florida,L, 108_68 ,-19.8
Mount St. Mary's,L, 84_81 ,-1.1
Wofford,L, 86_83 ,-2.3
Edward Waters,W, 101_77 ,-
Miami FL,L, 86_65 ,-11.8
Eastern Michigan,W, 84_81 OT,4
Trinity Baptist,W, 85_58 ,-
Florida A&M,W, 101_89 ,10.7
FIU,W, 87_85 ,-0.7
Missouri,L, 85_51 ,-18.5
Ball St.,L, 79_65 ,-7.6
LSU,L, 104_52 ,-21.4
Mississippi St.,L, 109_81 ,-7.5
Florida National,W, 104_70 ,-
Jacksonville,L, 90_86 ,4.1
Lipscomb,W, 102_96 ,1.3
Kennesaw St.,W, 85_78 ,4.2
NJIT,L, 91_59 ,-22.4
USC Upstate,W, 100_80 ,11.2
Florida Gulf Coast,L, 96_87 ,-6.2
Stetson,W, 73_65 ,5.8
Florida Gulf Coast,L, 103_70 ,-16.6
Stetson,W, 97_91 ,5.3
Kennesaw St.,L, 89_81 ,0.6
Lipscomb,L, 82_75 ,3.1
USC Upstate,W, 109_100 ,0.9
NJIT,W, 86_75 ,5
Jacksonville,L, 86_81 ,1.3
NJIT,W, 80_76 ,12.7
Florida Gulf Coast,L, 95_72 ,-8.8
