Opponent,Results,Score,PlusMinus
Richmond,W, 76_63 ,16.7
Bradley,L, 61_53 ,-1.4
Wesley,W, 93_78 ,-
UNC Greensboro,L, 79_66 ,0.9
N.C. Wesleyan,W, 88_70 ,-
Longwood,W, 65_57 ,3.3
Yale,L, 76_66 ,-14.3
Navy,L, 82_76 ,-5.6
Buffalo,L, 75_72 ,-6.3
Notre Dame,L, 92_68 ,-8.6
Delaware St.,W, 68_59 OT,3.7
Cal St. Bakersfield,W, 76_62 ,9.1
Cornell,W, 97_96 OT,-5.5
UNC Wilmington,W, 58_56 ,0.3
College of Charleston,L, 93_78 ,-2.7
William & Mary,L, 90_65 ,-16
UNC Wilmington,W, 96_76 ,5.9
Drexel,W, 72_66 ,5.3
James Madison,W, 61_60 ,-1.1
Hofstra,L, 90_63 ,-8.1
Northeastern,L, 76_64 ,-2.5
College of Charleston,L, 62_54 ,1.6
Hofstra,L, 64_59 ,3.2
Towson,L, 75_71 ,2.1
Elon,L, 89_76 ,-11.9
Northeastern,L, 70_67 ,-1
William & Mary,L, 83_66 ,-7.2
Towson,L, 67_65 ,0.9
Elon,W, 72_57 ,8.3
Drexel,L, 85_83 ,16.5
James Madison,W, 68_66 ,2.3
Elon,W, 86_79 ,5.2
Northeastern,L, 74_50 ,-7.3
