Opponent,Results,Score,PlusMinus
Rider,L, 90_75 ,0.1
Bluefield College,W, 85_68 ,-
William & Mary,L, 83_76 ,1.5
George Washington,L, 65_57 ,-5.9
Xavier,L, 96_60 ,-10
Northern Arizona,W, 76_66 ,11.3
Rider,L, 94_80 ,-3
Saint Leo,W, 72_56 ,-
Mid-Atlantic Christian,W, 117_54 ,-
Coastal Carolina,L, 85_81 ,-0
Missouri St.,L, 88_75 ,-9
Gardner Webb,L, 80_79 ,-2.3
Appalachian St.,W, 86_53 ,9
Virginia,L, 82_48 ,-8.1
UT Rio Grande Valley,L, 80_69 ,3
Maryland Eastern Shore,L, 92_83 ,-7.4
Delaware St.,W, 78_56 ,11.5
Savannah St.,L, 103_101 ,-1.5
South Carolina St.,W, 91_84 ,2.9
Florida A&M,L, 75_71 ,-0.7
Bethune Cookman,W, 80_69 ,9.8
Coppin St.,W, 70_59 OT,0.9
North Carolina A&T,L, 92_84 ,-4.9
North Carolina Central,W, 86_70 ,8.7
Howard,W, 95_81 ,6.5
Norfolk St.,W, 82_52 ,13.9
Coppin St.,W, 82_79 ,-6.6
South Carolina St.,W, 79_66 ,8.3
Savannah St.,W, 114_102 OT,0.7
Morgan St.,W, 57_38 ,-
Norfolk St.,W, 74_71 ,4.5
Florida A&M,W, 75_71 ,8.8
North Carolina A&T,W, 96_86 ,8.9
North Carolina Central,L, 71_63 ,-1.4
Notre Dame,L, 84_63 ,-12.3
