Opponent,Results,Score,PlusMinus
Toledo,L, 98_87 ,-9
Illinois Chicago,W, 86_82 OT,-0.7
Princeton,W, 71_58 ,0.5
Washington St.,L, 75_71 ,5
Harvard,L, 77_71 ,-6.6
Sacramento St.,W, 74_69 ,-1.8
Bucknell,W, 83_70 ,11.7
Villanova,L, 94_53 ,-11.7
Temple,L, 81_78 ,-5
Maine,W, 72_59 ,4.3
St. John's,L, 77_73 ,0.7
George Washington,L, 70_64 ,-8.7
VCU,W, 87_81 OT,0.6
St. Bonaventure,W, 85_78 ,6.6
George Mason,L, 81_79 ,-4.7
Massachusetts,L, 72_69 ,5.4
Dayton,W, 81_65 ,9.3
Fordham,W, 68_46 ,3.5
St. Bonaventure,L, 70_67 ,-1.2
Penn,L, 67_56 ,-3.2
Saint Louis,L, 60_59 ,-4.4
La Salle,L, 81_78 ,3.1
Davidson,L, 91_62 ,-16.1
Massachusetts,W, 85_73 ,0.4
Fordham,W, 71_55 ,10
Duquesne,W, 82_75 ,5.4
George Mason,L, 79_76 ,-8.4
Richmond,W, 72_70 ,4.2
Rhode Island,W, 78_48 ,15.1
La Salle,W, 78_70 ,0.8
George Mason,W, 68_49 ,4.3
Rhode Island,L, 90_87 ,4
