Opponent,Results,Score,PlusMinus
Auburn,L, 102_74 ,-14.8
Lynchburg,L, 83_80 ,-
San Diego,L, 71_62 ,-10.8
Grand Canyon,L, 85_60 ,-11.6
Robert Morris,L, 75_53 ,-9.1
Little Rock,L, 70_55 ,-10.6
Kent St.,L, 79_70 ,1.8
Bowling Green,L, 92_77 ,-12.2
Loyola Chicago,L, 80_52 ,-15.5
Mid-Atlantic Christian,W, 112_34 ,-
Niagara,L, 85_82 ,6.2
Eastern Kentucky,L, 83_66 ,-12.2
Old Dominion,L, 61_50 ,-1.8
Stony Brook,W, 74_68 ,-1.1
Coppin St.,W, 75_67 ,5.7
North Carolina Central,L, 64_63 ,-2.5
Elizabeth City St.,L, 76_67 ,-
North Carolina A&T,L, 71_68 ,-3.7
South Carolina St.,W, 78_54 ,8.2
Savannah St.,L, 104_99 OT,-1.9
Bethune Cookman,W, 71_70 ,-2
Florida A&M,W, 80_71 ,6.3
Morgan St.,W, 76_65 ,8.8
Bethune Cookman,W, 83_79 ,0.1
Hampton,L, 82_52 ,-13.9
Delaware St.,W, 93_58 ,13.2
Savannah St.,W, 85_77 ,-0.9
South Carolina St.,W, 76_62 ,5.9
Maryland Eastern Shore,W, 74_63 ,4.9
Howard,W, 79_74 ,3.3
Hampton,L, 74_71 ,-4.5
Maryland Eastern Shore,W, 78_68 ,10.5
North Carolina A&T,L, 70_64 ,-1.6
