Opponent,Results,Score,PlusMinus
Cairn University,W, 71_50 ,-
DePaul,L, 81_57 ,-13.4
Fort Wayne,L, 85_71 ,-4.3
Illinois Chicago,L, 95_55 ,-23.8
East Tennessee St.,L, 81_57 ,-4.6
Georgian Court,W, 68_55 ,-
Troy,L, 95_64 ,-15.1
Binghamton,L, 85_64 ,-14.8
East Carolina,L, 63_57 ,-2.4
UMBC,L, 81_60 ,-2.3
Duquesne,L, 97_48 ,-27.7
Delaware,L, 68_59 OT,-3.7
Pittsburgh,L, 74_68 ,-13.4
Nebraska,L, 85_68 ,-13.7
Penn,L, 105_52 ,-21.9
North Carolina Central,L, 65_62 ,-4.2
South Carolina St.,L, 63_60 ,-2.6
North Carolina A&T,L, 76_66 ,-3.8
Hampton,L, 78_56 ,-11.5
Florida A&M,L, 94_89 2OT,1.9
Bethune Cookman,L, 85_78 ,-6.2
Morgan St.,L, 61_47 ,-7.4
Savannah St.,L, 106_86 ,-1.4
North Carolina Central,L, 72_61 ,-2.4
North Carolina A&T,L, 54_51 ,-1.1
Norfolk St.,L, 93_58 ,-13.2
Florida A&M,L, 66_63 ,-0.2
Coppin St.,W, 69_51 ,5.5
Howard,L, 93_74 ,-10.9
Maryland Eastern Shore,L, 59_47 ,-5.4
Morgan St.,W, 87_80 ,5.6
North Carolina A&T,L, 62_61 OT,0.5
