Opponent,Results,Score,PlusMinus
Purdue,L, 105_74 ,-12.9
Valparaiso,L, 94_69 ,-10.9
Stetson,W, 80_76 ,4.3
Western Illinois,L, 69_67 ,3.1
Creighton,L, 103_66 ,-11.8
Southern Illinois,L, 86_59 ,-14.9
Fort Wayne,L, 86_71 ,-7.8
IUPUI,W, 82_81 ,0.6
South Alabama,W, 76_75 ,0.2
Chicago St.,W, 88_76 ,4.9
Central Michigan,L, 70_52 ,-7.7
Austin Peay,L, 78_58 ,-8.5
Murray St.,L, 87_63 ,-9.8
Eastern Kentucky,W, 85_82 ,6.6
Morehead St.,W, 70_65 ,7.4
Belmont,L, 76_61 ,-10.3
Tennessee St.,W, 82_79 ,0.5
Southeast Missouri St.,L, 86_74 ,-7.2
Tennessee Martin,L, 70_69 ,1.3
Tennessee St.,L, 85_57 ,-13.8
Belmont,L, 83_72 ,-1.4
Tennessee Tech,L, 68_67 ,-5.1
Jacksonville St.,W, 75_67 ,8.1
Eastern Illinois,L, 78_74 ,-4.9
Murray St.,L, 75_66 ,-6.2
Tennessee Martin,W, 70_69 ,0.7
Southeast Missouri St.,L, 79_74 ,-5.7
Austin Peay,L, 86_82 ,2
Eastern Illinois,L, 68_56 ,-1.4
Tennessee Tech,L, 60_51 ,-3.5
